CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,nluEngineVersion,phrase,predictions,requestLatency
74ba760c-372c-4dd8-a5af-47a93ae04cbb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,15,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'of Dr Yekula not Dr Goldstein', 'predictions': {'affirmative': 0.0234253705, 'negative': 0.9690696, 'none': 0.0118427258}, 'requestLatency': 8979}",670e7215c6d56ea4415b8d91,2024-10-15 16:45:57.782,LEXICON_MATCH,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,of Dr Yekula not Dr Goldstein,"{'affirmative': 0.0234253705, 'negative': 0.9690696, 'none': 0.0118427258}",8979
74ba760c-372c-4dd8-a5af-47a93ae04cbb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,17,"{'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'phrase': 'correct', 'predictions': {'affirmative': 0.996095777, 'negative': 0.000772611471, 'none': 0.00469105504}, 'requestLatency': 8979}",670e7215c6d56ea4415b8d92,2024-10-15 16:45:57.784,LEXICON_MATCH,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,correct,"{'affirmative': 0.996095777, 'negative': 0.000772611471, 'none': 0.00469105504}",8979
1db0d4bd-dd3d-4b1a-b5a3-5e4045d0543c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.0025597997}, 'requestLatency': 985}",6701c227ce37c37834bc279b,2024-10-06 01:48:07.146,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.0025597997}",985
a633bccd-020d-49e0-a9e1-ecae9edbc636,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,"{'nluEngineVersion': '8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 438}",670d5df114519701d62fba68,2024-10-14 21:07:45.775,LEXICON_MATCH,8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",438
4677c9c7-77f6-42d1-93ec-6d0187e413f7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'nluEngineVersion': '8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'no', 'predictions': {'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425653}, 'requestLatency': 474}",670d837e881e9aad8ce727a0,2024-10-14 23:47:58.035,LEXICON_MATCH,8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d,no,"{'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425653}",474
0987c760-3def-4f76-85ce-aaf894375dfe,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'phrase': 'Ok', 'predictions': {'affirmative': 0.994501, 'negative': 0.000435452675, 'none': 0.0101663908}, 'requestLatency': 648}",67099c5b14519701d60dece8,2024-10-12 00:44:59.172,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,Ok,"{'affirmative': 0.994501, 'negative': 0.000435452675, 'none': 0.0101663908}",648
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'phrase': 'Wow.', 'predictions': {'affirmative': 0.997557223, 'negative': 0.000110953442, 'none': 0.00449358393}, 'requestLatency': 639}",67089c548529bdd288833cf5,2024-10-11 06:32:36.441,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,Wow.,"{'affirmative': 0.997557223, 'negative': 0.000110953442, 'none': 0.00449358393}",639
b05d2685-e10c-4ac9-9b3e-a3d150ed29a4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'phrase': 'Yeah', 'predictions': {'affirmative': 0.995086312, 'negative': 0.00121392892, 'none': 0.00948351808}, 'requestLatency': 743}",67089c578529bdd288833d07,2024-10-11 06:32:39.402,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,Yeah,"{'affirmative': 0.995086312, 'negative': 0.00121392892, 'none': 0.00948351808}",743
82293539-19c6-408d-9b6d-16b5e27e2d66,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'phrase': 'right', 'predictions': {'affirmative': 0.998504698, 'negative': 0.000157544695, 'none': 0.00165604323}, 'requestLatency': 3887}",67092fcc26d0feb902cd4ee1,2024-10-11 17:01:48.248,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,right,"{'affirmative': 0.998504698, 'negative': 0.000157544695, 'none': 0.00165604323}",3887
6e89f9c4-1ae8-40c2-beb9-3e847b2dd21a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 556}",670911d614519701d605e465,2024-10-11 14:53:58.578,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",556
9ba01f2f-8935-494d-8e11-3818664e1d47,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,59,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'phrase': 'No', 'predictions': {'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425653}, 'requestLatency': 464}",670934ad14519701d607e1d4,2024-10-11 17:22:37.052,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,No,"{'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425653}",464
b6068d5e-388e-4ef5-bef3-22af7f10c9e6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'phrase': 'positive', 'predictions': {'affirmative': 0.997039437, 'negative': 0.000989569817, 'none': 0.00337361265}, 'requestLatency': 1815}",6709982c26d0feb902d37f33,2024-10-12 00:27:08.476,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,positive,"{'affirmative': 0.997039437, 'negative': 0.000989569817, 'none': 0.00337361265}",1815
2a21a8d1-927e-4504-82a6-000433b9c719,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6', 'phrase': 'Noheli', 'predictions': {'affirmative': 0.00395022565, 'negative': 0.987379432, 'none': 0.00752612669}, 'requestLatency': 2606}",67089de98529bdd288834ac5,2024-10-11 06:39:21.958,LEXICON_MATCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-b36d458c4b00d2be35abe2d4d99f8ef6,Noheli,"{'affirmative': 0.00395022565, 'negative': 0.987379432, 'none': 0.00752612669}",2606
297cd602-750c-4e14-a3f1-9e58e4465c00,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 405}",670d3afe881e9aad8ce2f779,2024-10-14 18:38:38.095,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",405
f85f1edc-5df4-4f13-9e50-d7cb04fdf082,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 543}",670d267a881e9aad8ce1aecb,2024-10-14 17:11:06.055,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",543
9510245b-3e5f-434a-9e51-22f7668be7fd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'nluEngineVersion': '686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': '!', 'predictions': {'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}, 'requestLatency': 2107}",670d87cf8529bdd288b2dc09,2024-10-15 00:06:23.968,LEXICON_MATCH,686409c9455ddf31a54123e15d75d36a74e50871 urmc-89d910f65fcc8f771e58593cb7e0ce9d,!,"{'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}",2107
5ba4b863-364b-4ec5-8e0a-54b21cc76e34,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,90,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'ok', 'predictions': {'affirmative': 0.994501, 'negative': 0.000435452675, 'none': 0.0101663908}, 'requestLatency': 3593}",670d40308790e7f88c26db6a,2024-10-14 19:00:48.618,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,ok,"{'affirmative': 0.994501, 'negative': 0.000435452675, 'none': 0.0101663908}",3593
5ba4b863-364b-4ec5-8e0a-54b21cc76e34,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,110,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'ok', 'predictions': {'affirmative': 0.994501, 'negative': 0.000435452675, 'none': 0.0101663908}, 'requestLatency': 3043}",670d40658790e7f88c26ddeb,2024-10-14 19:01:41.559,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,ok,"{'affirmative': 0.994501, 'negative': 0.000435452675, 'none': 0.0101663908}",3043
c79a9c43-a606-4edb-841f-6c7a953c1199,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,53,"{'nluEngineVersion': 'bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 235}",670d46d6881e9aad8ce39857,2024-10-14 19:29:10.891,LEXICON_MATCH,bf0fa48f613fdf0b2793c9372faf42e8bb3aa883 urmc-89d910f65fcc8f771e58593cb7e0ce9d,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",235
9280760a-c925-4f06-aa8d-bc2ac2c88879,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'phrase': 'Nothing', 'predictions': {'affirmative': 0.00099401467, 'negative': 0.994052, 'none': 0.0020115911}, 'requestLatency': 1618}",6701c9a0ce37c37834bc73aa,2024-10-06 02:20:00.079,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,Nothing,"{'affirmative': 0.00099401467, 'negative': 0.994052, 'none': 0.0020115911}",1618
9072e17c-9aed-49da-ac8a-96b89f103071,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,30,"{'nluEngineVersion': 'e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f', 'phrase': 'No', 'predictions': {'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425583}, 'requestLatency': 898}",66fc2c6ace37c378347b2e84,2024-10-01 20:07:54.361,LEXICON_MATCH,e1641e9e796d573a677b441c828108271ac45ffb urmc-f8af18fcbc10a021a6068c79edd3e93f,No,"{'affirmative': 0.000664796098, 'negative': 0.995860159, 'none': 0.00135425583}",898
86dffa7e-6628-45ba-89b7-6782518a1177,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a', 'phrase': 'Fine', 'predictions': {'affirmative': 0.997361124, 'negative': 0.000235588683, 'none': 0.00343620591}, 'requestLatency': 2656}",66fc004a55f202ce26f5b68e,2024-10-01 16:59:38.291,LEXICON_MATCH,994728dac64a817fed0f861790cb68161d62463e urmc-9e92385eca986a968c0ca3e707e0274a,Fine,"{'affirmative': 0.997361124, 'negative': 0.000235588683, 'none': 0.00343620591}",2656
1666d847-1a6e-4063-b306-159352386344,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,55,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 576}",66fc4f48f5f972a5bee7d77a,2024-10-01 22:36:40.518,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",576
9162e272-a567-449d-8af5-aa16eb9b2f77,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,14,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'phrase': 'I do', 'predictions': {'affirmative': 0.997803152, 'negative': 0.000888177194, 'none': 0.00262446492}, 'requestLatency': 5988}",66fc56e106ea172c89cd7d44,2024-10-01 23:09:05.686,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,I do,"{'affirmative': 0.997803152, 'negative': 0.000888177194, 'none': 0.00262446492}",5988
9162e272-a567-449d-8af5-aa16eb9b2f77,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'phrase': 'there are no options to do so', 'predictions': {'affirmative': 0.00674723228, 'negative': 0.995656431, 'none': 0.000930056907}, 'requestLatency': 5988}",66fc56e106ea172c89cd7d45,2024-10-01 23:09:05.688,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,there are no options to do so,"{'affirmative': 0.00674723228, 'negative': 0.995656431, 'none': 0.000930056907}",5988
25ea0a8b-07da-4dfe-ac60-8c8c2999cb54,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,21,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'phrase': 'sure', 'predictions': {'affirmative': 0.99799639, 'negative': 0.00015004, 'none': 0.00279950234}, 'requestLatency': 7055}",66fc278655f202ce26f82a41,2024-10-01 19:47:02.600,LEXICON_MATCH,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,sure,"{'affirmative': 0.99799639, 'negative': 0.00015004, 'none': 0.00279950234}",7055
6d9a7075-bf21-4496-a413-8c9870346320,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,16,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'phrase': 'none of my records', 'predictions': {'affirmative': 0.000380195386, 'negative': 0.991621673, 'none': 0.00631364947}, 'requestLatency': 4269}",66fc1540ce37c3783479cbf7,2024-10-01 18:29:04.509,LEXICON_MATCH,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,none of my records,"{'affirmative': 0.000380195386, 'negative': 0.991621673, 'none': 0.00631364947}",4269
6d9a7075-bf21-4496-a413-8c9870346320,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'phrase': '!', 'predictions': {'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}, 'requestLatency': 3722}",66fc1563ce37c3783479ce3c,2024-10-01 18:29:39.754,LEXICON_MATCH,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,!,"{'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}",3722
6d9a7075-bf21-4496-a413-8c9870346320,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'phrase': '!', 'predictions': {'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}, 'requestLatency': 1244}",66fc156ece37c3783479cefc,2024-10-01 18:29:50.547,LEXICON_MATCH,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,!,"{'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}",1244
2976cc9b-7d9a-4736-bc0a-ec49866965b7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': '2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 429}",66fbea0ece37c3783476c62f,2024-10-01 15:24:46.191,LEXICON_MATCH,2e1507ce847342e9c6b49a2a855bd4def47b8a06 urmc-9e92385eca986a968c0ca3e707e0274a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",429
9760ab45-4366-40c1-8383-362b95d5a108,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 468}",66fc0b7955f202ce26f689b7,2024-10-01 17:47:21.981,LEXICON_MATCH,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",468
02ab6f8d-23e3-4ffc-a1c8-2f75baac3101,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,55,"{'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 604}",66fc515055f202ce26fa7156,2024-10-01 22:45:20.635,LEXICON_MATCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",604
d35866ba-33cd-4ccb-812a-3d3037611e03,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'phrase': 'Ok thank you', 'predictions': {'affirmative': 0.990700483, 'negative': 4.08590713e-05, 'none': 0.0164742377}, 'requestLatency': 6072}",66fc1bf606ea172c89ca4d08,2024-10-01 18:57:42.698,LEXICON_MATCH,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,Ok thank you,"{'affirmative': 0.990700483, 'negative': 4.08590713e-05, 'none': 0.0164742377}",6072
d35866ba-33cd-4ccb-812a-3d3037611e03,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'nluEngineVersion': '994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b', 'phrase': '!', 'predictions': {'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}, 'requestLatency': 6072}",66fc1bf606ea172c89ca4d09,2024-10-01 18:57:42.700,LEXICON_MATCH,994728dac64a817fed0f861790cb68161d62463e urmc-5045c59462abcdbf1dd96474e081c41b,!,"{'affirmative': 0.976180375, 'negative': 8.75996e-05, 'none': 0.0483232476}",6072
1d3d3e11-4554-473d-b884-7b58a4d26bc9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'No one', 'predictions': {'affirmative': 0.000239255547, 'negative': 0.996503174, 'none': 0.00161583873}, 'requestLatency': 2508}",67043c83dd018676c743882c,2024-10-07 22:54:43.688,LEXICON_MATCH,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,No one,"{'affirmative': 0.000239255547, 'negative': 0.996503174, 'none': 0.00161583873}",2508
bf4f2eb5-53b3-4e0c-b403-1b5ddd2dac50,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Nobody', 'predictions': {'affirmative': 0.000627485861, 'negative': 0.991217554, 'none': 0.00451832497}, 'requestLatency': 5371}",67045b78ce37c37834d5f552,2024-10-08 01:06:48.553,LEXICON_MATCH,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,Nobody,"{'affirmative': 0.000627485861, 'negative': 0.991217554, 'none': 0.00451832497}",5371
35d2620a-aa32-4f2d-b018-576b5a0f7de1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'nluEngineVersion': '7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 615}",6703db56ce37c37834ceb2f5,2024-10-07 16:00:06.360,LEXICON_MATCH,7d76806dacd9022f43205c499f77a1529744b90b urmc-f6abf1135b374ee1def31fd3efc6e049,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",615
2e0160c9-3df3-4f15-ba4c-d2c9efc0a881,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 632}",6703f70f00ab2c30dea89f10,2024-10-07 17:58:23.726,LEXICON_MATCH,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",632
2e0160c9-3df3-4f15-ba4c-d2c9efc0a881,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,164,"{'nluEngineVersion': 'f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 352}",6703f8fa00ab2c30dea8ba06,2024-10-07 18:06:34.928,LEXICON_MATCH,f5a10b14fec038fdf643d891591f0686cac51771 urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",352
f8e1fda0-5070-42c8-b5bb-2288d7b345e7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,53,"{'nluEngineVersion': 'd19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a', 'phrase': 'Yes', 'predictions': {'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}, 'requestLatency': 641}",670424c755f202ce26476c22,2024-10-07 21:13:27.954,LEXICON_MATCH,d19ace2641a995554c48700cbecb9ca30b97477f urmc-169973b677a1a13aeec39e84f4b2807a,Yes,"{'affirmative': 0.997796297, 'negative': 0.000598979241, 'none': 0.00255980087}",641
